u0_atom,molecules
-1922.87,CC=CC=CC#N
-1796.01,COCS(C)(=O)=O
-1556.54,CNC(=O)C(C)O
-1745.43,C#CC(C)(C)C=C
-1322.1,O=C1C2C=CC1N2
-1727.43,C=CCOCCN
-1524.76,C=CCC[CH][N]O
-1495.74,C#CCC(O)CO
-1917.09,C=CCC(C)CN
-1274.45,C#CC1=NOCC1
-1351.51,C=C(C)C(=C)C#N
-1557.87,CNC(=O)CCO
-1461.74,CC(=CC#N)CO
-1597.39,CCN(C)NC=O
-1616.75,C=CC#CCNC
-1498.27,CO[N][CH]CCO
-1569.11,CN(C)[N][CH]CO
-992.26,N#CC#CCO
-1697.89,CCC#CCCO
-1668.51,CC(N)(CO)CO
-1774.79,COCCCOC
-1712.54,C=C(C)C=CCO
-1127.25,C1C[C]2[N]O[N][C]12
-1132.01,CC=CC=O
-1104.57,CCCO
-1506.04,[CH2][N][N]C=C[CH]C
-1270.23,C#CC1CC=NO1
-1489.15,CCC(C)=NN
-1442.33,O=CNCCCO
-1751.2,C=CCCCC
-1576.99,CCN=C(C)NO
-1566.27,C#CCC(=O)CC
-1474.78,CC(=O)C(C)C#N
-1595.71,CCOCCC#N
-1843.18,CC=CC(C)OC
-1337.53,COC=COC
-1553.3,CC(=O)OCCN
-1407.05,C#CC(CC)=NO
-1280.55,C=CN(C=O)C=O
-1547.88,C#CC=C(C)OC
-1455.13,C#CC(C#C)CN
-1640.5,CC#CC(N)CN
-1635.48,COC=CCOC
-1769.32,CC#CC=CC#N
-1916.76,C=CC(CC)CN
-1505.93,CCC(C)C#N
-1371.66,C=COC(=C)C=O
-1547.56,CC=C(C)OC
-1546.83,C#CC(=C)OCC
-1504.0,CC[N][CH]NC
-1850.2,CC=C(C)OCC
-1555.89,CC=CCCO
-1360.52,C#CCCNC=O
-1718.67,CCOC=CCN
-1631.59,CNC(C)CN
-1614.48,C=C(C)C(=C)C
-2055.09,CCC(C)CNC
-1375.59,CC(=O)CCO
-1597.0,C#CCCC#CC
-1480.05,CN1CCO[C]1[NH]
-1073.75,C#CC(=O)O[N][CH2]
-1909.06,C=CC(=CC)CC
-1568.06,CN=C(C)N(C)O
-1384.91,CC(=O)C(C)=NO
-1319.45,C=CCNC
-1572.45,CCN(C)[CH][N]O
-1609.65,C#CC(=C)C(=C)C
-1294.47,C=CS(=O)(=O)CO
-1269.07,NCCNCCO
-1723.27,C=CCC(=O)CC
-1672.59,CCC(=O)C(C)O
-1598.2,CN(C=N)CCO
-1550.92,C#CC(=CC)CO
-1725.26,CC(C)=C(C)C=O
-1459.54,C#CCNCC
-1995.56,CCC(C)(O)CC
-1573.91,CCC(N)[CH][N]O
-1255.27,C=CCCO
-1635.57,C=CCC[CH][N]N
-1890.32,C#CC(C)(C)CC
-1125.07,OCC1CC=NO1
-1556.59,CCNC(=O)CO
-1718.08,C=C(CC)CC=O
-1552.41,CC#CC=COC
-1638.51,C=C(C)C[CH][N]N
-1563.52,CC(CN)C(=O)O
-1659.27,COC(C)C(C)=O
-1523.05,CC=CCC(C)N
-1655.17,C=CN(C)[CH][N]C
-1580.73,CC(CCN)=NO
-1459.03,N#CCC#CCO
-1911.31,C=CC=C(C)CC
-1480.12,[CH2][N]NC(C)C
-1468.22,C=CC(=O)C(=N)N
-1696.1,[CH2][N]OC(C)CC
-2057.81,CCNC(C)CC
-1615.98,CN(C=O)CCN
-1520.29,C=CCNCC#N
-1861.52,CCCC(C)C=O
-1909.98,C=CC=CCCC
-1349.74,C=CN=CNC=O
-1494.2,C[N][CH]NC(C)=O
-1392.7,N#CCNCCO
-1717.43,C=C(CCN)OC
-1463.11,C#C[CH][N]N(C)C
-1570.14,CON=C(C)CN
-1446.64,[CH2][N][N][C](C)CO
-1392.87,C#CCCO[N][CH2]
-1752.35,C#CC(C)=CCC
-1329.87,C=CC(CN)=NO
-1661.29,CC(C)(C)CCN
-1496.96,CCO[N][CH]OC
-1614.03,C=CC#CC=CC
-1495.08,CCC(=O)NC=N
-1551.14,COC(=O)C(C)N
-1449.71,[CH2][N][N][C](C)OC
-1460.2,C#CC#CC(N)=O
-1565.37,C=CC(CC)=NO
-1656.92,C=CC(C)CC#N
-1799.4,CCC(=NC)NC
-1299.23,C#CC(=O)N(C)N
-1429.97,C=CN(O)[CH][N]C
-1640.96,C=C(C)C(C)=NN
-1404.39,C=CC=CC(=O)O
-1620.12,CC=C(C)C(N)=O
-1494.33,CCCC#CC#N
-1692.04,C#CCC(C)CO
-1601.6,CCC#CCC
-1777.79,CN[N][CH]C(C)C
-1317.55,C[CH][N][N][CH]C=O
-1350.15,C=CC(=N)NC=O
-1637.43,COC=C(C)OC
-1610.2,C=CCN(C)C
-1699.99,C[CH][N]OCCC
-1230.43,C=CC(=O)CO
-1360.84,CNC(=S)N(C)C
-1717.74,C=COCC(C)N
-1901.45,C=CC(C=C)CC
-1233.27,CC#CC(=O)C=O
-1162.19,C#CCC(N)=O
-1220.44,C=CC(=C)C#N
-1992.09,CC(C)CCCO
-1402.49,CCC(C#N)C#N
-1573.22,CC#CCC(C)=O
-1099.93,C#CCCO
-1790.76,CN=C(C)N(C)C
-1404.5,C#CC#C[CH][N]O
-1160.57,CC=CC
-1605.88,CC(C)(O)CC#N
-2050.09,CCN(CC)CC
-1565.33,CCC#CCC=O
-1300.09,C#CC(C)C
-1145.6,C=CC1=N[N]S[CH]1
-1788.97,C=CC(N)C(C)N
-1228.05,CCN(C)C(N)=S
-1768.2,CC#CC=CCN
-1116.89,C=CS(C)(=O)=O
-1904.94,C=CCCC(=C)C
-2061.07,CCC(C)CCN
-1229.43,O=CC#CCC=O
-1669.79,CC(=O)CCCO
-1312.66,C1=COC=NNC1
-1700.41,CCC(C)=NOC
-1666.65,CNCCCC#N
-1916.86,C=CS(=O)(=O)NC
-1334.61,CC(=O)C=CC#N
-1144.85,C=C[C]1C=N[N]S1
-1472.02,CCC(C)N
-1665.52,CC1(O)CCOC1
-1615.78,C#CC=CCNC
-1239.64,CC(=O)CC=O
-1609.12,C=CCC(=O)NC
-1706.44,CC(C)(C)[CH][N]O
-1451.24,[CH2][N]NCC(C)=O
-1587.05,C=C1C=CCCO1
-1915.62,CC=C(C)CNC
-1489.92,COCCCO
-1661.7,CC1COCC1O
-1240.32,CCS(=O)(=O)NC
-1425.52,CNCC#CC=O
-1768.35,CC(C)CC(C)N
-1403.06,CN(C=N)CC#N
-1455.05,CCCNC=O
-1543.28,C#CC(C=C)CO
-1420.77,C=COCCN
-1719.24,CCN(C)CC=O
-1932.69,CC(C)C(N)CN
-1220.93,CS(=O)(=O)CCO
-1261.6,C#CC(C)C=O
-1722.12,C=C(C=O)C(C)C
-1551.16,C=CCCCO
-1707.7,C=CC(=C)OCC
-1847.52,CNCCCOC
-1786.04,COCC(C)CO
-1490.97,COC(C)CO
-1344.81,C#C[CH]C=C[N]N
-1487.75,CC[N][CH]NC=O
-2048.32,CN(C)C(C)(C)C
-2192.0,N=C(N)C#CC=O
-1574.21,CNC(C)=NOC
-1771.02,C=CC=C(C)C=C
-1662.36,CC(C=O)CCO
-1911.3,C=CCCCNC
-1515.29,C=C(C)OCC=O
-1433.77,C=CC(O)[CH][N]N
-1404.09,COC(N)=CC=O
-1370.11,O=CC#C[CH][N]O
-1153.43,C#CCC=C
-1498.91,CCO[N][CH]CO
-1847.7,CC=COCCC
-1796.55,CCCC(O)CO
-1577.57,CCN[N][CH]OC
-1727.9,C=C(C)C(=O)CC
-1493.39,C=CN(C)C(N)=O
-1869.34,CC(=O)CC(C)C
-1464.45,CCCNC
-1497.07,[CH2][N]OC(C)CO
-1753.91,CCC=CCC
-1570.95,CCNC[CH][N]O
-966.71,C#CCC=O
-1642.35,[CH2]C(=C[N]N)CC
-1662.51,C=CCC(=N)NC
-1412.82,C=CC=CCO
-1917.15,C=CC(N)CCC
-1705.76,[CH2][N]NCCCO
-1610.4,C=CCNC(C)=O
-1409.25,CCC#C[CH][N]O
-1481.2,CC(=N)NCC=O
-1350.71,COCC#CC=O
-1571.23,CCC#CC(C)=O
-708.37,C#CC
-1686.25,CCCCC(=O)O
-1555.85,CC=C(C)CO
-1492.61,CC1CN[C]([NH])O1
-1619.03,C=CC=CC#CC
-1553.44,C=C(CC)CO
-1668.68,CC(O)(CN)CO
-1239.32,C#CCN(O)C=N
-1440.94,CN(C)S(C)(=O)=O
-1584.06,CCCO[CH][N]N
-1678.48,CCC(C)OC=O
-1927.48,CS(=O)(=O)CC=O
-1364.51,CC(C=O)CO
-1319.09,C=NNC=CC=O
-1901.3,CC1C=CC=NN1
-1705.31,C=C(C)OC=CC
-1561.21,CC(CO)C(N)=O
-1659.99,CC=CN(C)C=N
-1869.5,CC(C)(N)CCO
-1449.49,C#CC(C)C=C
-2059.13,CCCNC(C)C
-2050.89,CC=C(C)CCC
-1470.79,CCCCN
-1644.12,CC[CH]C=C[N]N
-1710.01,C=CC(C)=CCO
-799.52,C#CCO
-1620.76,C#CC(=O)[CH][N]O
-1195.4,OCC#CCO
-1735.5,CC(N)(CN)CO
-1395.52,C=C(C=O)C(C)=O
-1625.13,C#CC(N)CNC
-2049.24,C=C(C)C(C)CC
-1566.1,C#CC(C)C(C)=O
-1490.91,C#CC(O)CCO
-1178.98,C#CC(=O)NC=N
-1340.64,O=C1C=CC(=O)N1
-1306.95,C=COC(=C)C#N
-1318.47,C=CC(=C)C(N)=O
-1858.16,CCNCCCO
-1162.78,N#CCC=CC=O
-1807.35,CNC(=N)C(C)C
-1584.59,C=CC(=O)C=CC
-1525.9,CCCC(=O)NO
-1600.69,CN=C(CO)NC
-1615.46,CNCCNC=O
-1871.12,CC(C)(O)CCN
-1659.66,CNC(CO)CO
-1572.05,CC(=O)C(C)C
-1443.74,C=C(C)S(N)(=O)=O
-1530.6,O=CCCCC=O
-914.2,CCC#N
-1565.05,[CH2][N]OCC(C)N
-1851.93,CC=C(C)CCO
-1703.05,C=COCC=CC
-1362.48,C#CS(=O)(=O)NC
-1929.49,CNCC(C)(C)N
-1853.29,C=CCC(C)(C)O
-1523.55,COC(C)=CC=O
-1730.56,CNC(CN)CO
-1332.39,[CH2][N]NCC=C
-1471.15,CC(C)CN
-1904.81,C=CCC=CCC
-1280.75,NC1C=COC1=O
-1290.35,NC(=O)CCC=O
-1789.07,CC#CC(C)C#N
-1721.17,C=CC(C)(O)CN
-971.15,C#CC(C)=O
-1728.27,CCC=CC(C)=O
-1207.02,CC#CCC#N
-1756.73,C#CCNC(C)C
-1987.3,CCOCC(C)C
-1609.19,C=CCC=CC
-1544.53,CC=CCOC
-1453.52,C=C(CC#N)OC
-2050.15,CC=CC(C)CC
-1765.39,C=CC(=C)C=CC
-1773.29,C=CC=CC(=C)C
-2059.67,CC(C)NC(C)C
-1342.73,C#CCOC(N)=O
-1619.98,CCC=CC(N)=O
-1533.23,CC=CCOC=O
-1602.07,CC(C)(C)C
-1726.03,CC(=O)CN(C)C
-1718.61,CC(C=O)N(C)C
-1368.11,COC1=NOCC1
-1846.81,CCC=COCC
-1391.47,C#CC(O)C#CC
-1230.84,C=CCN(O)C=N
-1108.39,N#CC#CC(=N)N
-1632.05,CCN(C)C(N)=O
-1353.04,OCC=CCO
-1413.01,C=CC(O)C(N)=O
-1447.48,C#CCC(=C)C#C
-1522.24,COC=C(C)C=O
-1562.96,CNCC(C)O
-1069.38,C#CS(=O)(=O)C#C
-1708.98,C=CC(=CC)CO
-1650.61,C=C(CO)CCO
-1781.04,CCC(C)[CH][N]N
-1573.75,CCCN(O)C=N
-1207.75,N#CC(=CN)CO
-1389.53,C#CCC(O)C#C
-1628.35,[CH2][N]NCC=CC
-1760.97,C#CC(N)C(C)C
-1501.14,CCC(O)CO
-1460.88,CC#CC=CC
-927.78,O=CC#CC=O
-1363.63,CO[CH]C=C[N]O
-785.04,N#CC#CC#N
-2047.43,C=CCC(C)(C)C
-1161.48,C=CCC(=O)NN
-1512.19,c1[nH]cc2c1CC2
-1762.25,CC#CCNCC
-1619.53,C=CCC#CCN
-1767.95,CCC(N)CC
-1752.08,C=CC(C)C#CC
-1013.4,NC=CC=O
-1709.78,C=C(CN)COC
-1561.7,C#CCC(C)C=O
-1312.4,NC(=CC=O)CO
-1436.72,C=CC(CO)=NN
-1759.89,CCC(C)C(N)=O
-1547.18,C#CCC=CCO
-2049.73,CCC(C)N(C)C
-1663.07,CNC(C)(C)C#N
-1660.31,C=CC(C#N)=CC
-1689.69,COC(C)(C)C
-1368.01,CNC(C)C#N
-1380.61,C=CCO[CH][N]O
-1350.11,C=CC(=O)NC=N
-1624.19,C=CC#CC(C)N
-1382.32,CC[CH][N]OC=O
-1324.45,CC=CC(N)=O
-1653.63,COCCCC=O
-1595.95,C#CCCCC
-1910.46,C=CC=CC(C)C
-1403.46,C=CCOC=C
-1995.12,CC(C)CC(C)O
-1512.2,CC=C(C=O)OC
-1649.99,OCC=CCCO
-1481.64,CC[CH][N]NC
-1625.6,CC=CC(C)N
-1131.64,C=C(C)C=O
-1189.97,CC#CC(C)CN
-1259.0,C#CCC(=O)C#C
-1918.68,C=CCC(N)CC
-1808.45,CCCC(=N)NC
-1526.01,C=CC(O)C(C)=O
-1721.45,CC(N)C=CCO
-1258.46,CC=CCO
-1608.42,C#CC(C=C)NC
-1073.94,CCCC(C)(C)C
-1444.96,[CH2][N]NC(C)C=O
-1600.58,CC1C=CCC1=O
-1762.49,CC#CCCNC
-1481.16,NCCCC(=O)O
-1075.22,C#CC#CC(=O)O
-1542.35,C=CCCOC
-1431.06,[CH2][N][N][CH]COC
-1617.78,C#CC(N)C=CC
-1168.84,CCNC
-1076.21,C#CC(=O)OC
-1567.57,CC1CCCO1
-1746.49,CCN(C=O)CC
-1717.96,COC(C)=CCN
-1569.97,CCCONC=N
-1559.34,C[CH]C=C[N]OC
-1614.03,C=CC=CCC
-1377.38,CC1ON=CC1O
-1761.93,C=CCC(=C)C=C
-1356.74,C#CC(C=O)CO
-1437.64,C=CCN(N)C=O
-1621.59,C=CC(N)C#CC
-1595.31,C#CC(C)CC
-1624.37,C=C(C)C(C)N
-1307.99,CC(C=O)=CN
-1546.78,CC(N)=C(C)C#N
-1489.07,CC1CO[C]([NH])N1
-1909.21,CC=CCN(C)C
-1606.55,CC(CO)NC=N
-1460.91,C=C(C#N)C(C)O
-1767.17,CC(C)C(C)N
-1904.01,C=CC(C)C(=C)C
-1562.68,N#CC#CC(N)=O
-1517.69,C=CC(O)CC=O
-1122.37,C=C1C=NOC1=O
-1512.15,CON(C)C(C)=O
-1236.4,CCC(=O)C=O
-2063.98,CCCCC(C)N
-1542.87,C#CC(C)OC=C
-1600.11,CCCCC
-1709.39,CNCC=COC
-1577.58,CC1=NOCC1C
-1412.53,CC1C=COC1=O
-1764.37,C=CC=CCC=C
-1096.09,CCOC
-1277.0,C=C(CN)C(N)=O
-1177.65,C#C[CH][N]NC
-1732.12,CCC(=O)CNC
-1570.55,CCCOC(N)=O
-1530.37,C=CCCOC=O
-1728.07,CCNC(C)C=O
-810.17,C#C[CH][N]O
-1610.32,CCNC(=N)CO
-1467.09,[CH2][N]N(C)CC
-1798.98,CCN(C)C(C)=N
-1491.2,COCC(C)O
-1362.96,C#CC(C)=CC#N
-1457.71,C=CN(C=C)C=O
-1316.15,C#CC=CC=C
-1791.15,CC=C(CN)CN
-1228.94,C#CC(=O)OC=C
-1670.94,CCCC(=O)CO
-1920.38,CC=CC=CCN
-1902.2,C=CCCCC=C
-1755.16,C=C(C)CC#CC
-1602.41,CC#CC(C)C
-1294.72,CCOCC#N
-1350.94,C#CC(=O)COC
-1541.82,C=CC(C)C(=O)O
-1692.03,C#CCCCCO
-1642.67,[CH2][N][N][CH]CCC
-1427.56,CCC=CC=O
-1293.13,C#CS(=O)(=O)CO
-1408.99,C=CC(=C)OC
-1452.52,C#CCC(=O)NC
-1704.46,C=CC(C)(O)C=C
-1450.68,C#CCCC=C
-1150.99,N#CC(C#N)=CN
-1649.18,COC(CN)OC
-1473.46,C#CCCN[N][CH2]
-1320.39,C=CCC(=O)C#N
-1720.36,CN(C)CCC=O
-1492.5,C=CC(N)CN
-1726.39,CC=CCC(C)=O
-1458.11,C#CCN(C)[N][CH2]
-1366.19,[CH2][N]OCC(C)=O
-1625.88,CNC(C)C(N)=O
-1447.48,C#CCC#CC=C
-1454.8,C#CC(=O)NC=O
-1870.74,CC(O)C(C)(C)N
-1411.34,N=CNCCCO
-1574.34,C=CC(N)CCO
-1611.43,CC(=O)C(C)=CN
-1609.47,CCC(=O)C=CN
-1919.97,C=CCC(C)(C)N
-1789.95,CCOC(C)CO
-1991.71,CCC(C)(C)CO
-1436.41,C=CC1=NOCC1
-1069.99,CCS(=O)(=O)CC
-1200.49,C=CC(O)[CH][N]O
-1616.56,C=CC=C(C)C
-1580.58,C=CC(C=O)NC
-1380.38,CCCOC=O
-1251.26,C=C(C)OC
-1767.11,CC(C)(C)CN
-1659.36,C=C(C)C(C)(C)N
-1414.83,NCCCC(N)=O
-1274.29,N#CC=C(N)CO
-1996.76,CCCC(C)(C)O
-1653.71,C=CCN[CH][N]C
-1672.1,CCC(O)C(C)=O
-1232.29,C#CC(=O)C(C)=O
-1431.09,CC=C(C)C=O
-1545.17,CC(C)=CC(=O)O
-1716.5,C=C(CO)CNC
-1415.1,CC1=COC(=O)C1
-1591.49,C#CCCCC#C
-1848.22,C=CC(O)CCC
-1123.24,C#CC(=O)C=C
-1489.79,C#CC(O)C(N)=O
-1867.93,CC(O)C(C)CN
-1628.37,CCNC(=O)CN
-1548.36,C#CCC(O)C=C
-1253.44,C=CC(C#N)C#N
-1533.85,CC=C(C)OC=O
-1415.86,CC(=N)NCC#N
-1460.27,CC(C#N)=CCO
-1676.25,CCCCOC=O
-1464.74,CC#CCC(N)=O
-1778.48,C=CC(=C)CCN
-1613.38,CCOC(=N)NC
-1130.2,[CH]1O[N][C]2CN[C]12
-1786.91,O=CCNCCO
-1267.53,[CH2]C(C)=C[N]O
-1624.03,C=C(C)C(=C)CN
-1370.22,C=C(C#N)C(N)=O
-1648.91,C=CC(=N)N(C)C
-1838.39,C=CCCCOC
-1355.63,C#CC(C#N)NC
-1158.53,N#CCC#CC=O
-1600.33,CC#CCC#CC
-1093.04,C#CCO[N][CH2]
-1008.49,CCC
-1472.85,CC#CCCN
-1550.61,C#CC=COCC
-1909.99,C=C(C)C=C(C)C
-1389.28,C#CCC#CCO
-1782.84,CCC(CC)=NN
-1496.03,C[N][CH]N(C)C
-1572.65,CCO[N][CH]NC
-1312.18,CC#CC(=O)NN
-1589.29,CCOC(C)=NN
-1750.1,C#CCC(C)=CC
-1246.59,CC(C#N)=CN
-1990.14,CCC(C)CCO
-1853.99,CC=CCC(C)O
-1751.84,CC(C)CNC=O
-1155.49,C=CC(O)C#N
-1184.76,C=CCC#CC#N
-1847.16,C=CC(C)CCO
-1757.3,C=C(C#CC)CC
-1685.55,CC(C)(C)C(=O)O
-1700.91,CCC(C)(C)O
-1469.35,CC(C#N)CC=O
-1762.62,[CH2][N]N(C)C(C)C
-1791.01,NCC=CCCN
-1759.32,CC(C)(C)C(N)=O
-1715.74,C=CC(C)CC=O
-1908.75,C=C(C)C(C)=CC
-1226.76,C#CCCC(N)=O
-1661.81,CC(CO)CC=O
-1718.14,CC=COCCN
-1245.03,C=CCS(N)(=O)=O
-1780.5,C=C(C)C#CC#N
-1086.92,C#CC(O)C#C
-1798.04,CCC(=N)N(C)C
-1362.88,C=C(C)C#CCN
-1604.32,CC(C)NNC=O
-1091.7,C=CC(=O)C=O
-1307.18,CC(O)CC#N
-1598.57,C#CC(C=C)C=C
-1058.82,C#CC(O)C=O
-1255.76,C#CCC#CC=O
-1905.12,C=CCCC=CC
-1519.13,C1=CCCNN=C1
-1387.21,C=C(C)C(=O)C=O
-1586.18,C=C(C)C=CC=O
-2057.83,CCCCNCC
-1697.69,CC(C)(C)CO
-1547.14,CN(C=O)CCO
-1693.16,C#CC(C)(O)CC
-1686.97,CC#CC(C)OC
-1400.47,C=CC(C#N)=CN
-1400.35,O=C1CC=CC1O
-1601.96,CCC(C)(O)C#N
-1408.02,C=COC=CC
-1649.04,C=C(CO)OCC
-1383.97,C#CC(C)OC
-1751.31,C=CC(C)CC
-1396.43,[CH2][N]OCC#CC
-1919.28,C=CCCC(C)N
-1929.24,CCNCC(C)N
-1265.94,C#CC(N)CO
-1635.47,C=CC(C)[CH][N]N
-1508.82,CCCNC=N
-1358.06,C#CC(C)(O)C=O
-1373.15,CC(=O)C(C)O
-1428.61,C=CC(=O)CC
-1791.17,C=C(C)C(N)CN
-1093.56,C=C(C=O)C=O
-1449.31,C[C](N)C=C[N]O
-1982.75,CCC(C)COC
-1002.62,N#C[CH]C=C[N]O
-1606.19,C=CCCC=C
-1617.85,C#CCC(N)C=C
-1507.74,C#CCNC(C)=N
-1715.62,CC=C(CN)OC
-1339.0,C=CC[CH][N]N
-1167.84,CC#CC(=O)C#N
-1560.54,C=CC#C[CH][N]O
-1658.01,C=C(C=CC)CN
-1454.72,CC#CCNC=O
-1347.07,C#CC(C#N)C=C
-1212.78,C#CC1OCC1=O
-1474.1,CCC(=O)CC#N
-1758.24,CC(=O)NC(C)C
-1565.94,CCCCC=O
-1780.45,C=CC=CCCN
-1618.54,C=C(C)CC(N)=O
-1592.58,COCC(C)C#N
-1670.72,CC(C)C(=O)CO
-1539.75,CC(=O)CCC=O
-1612.53,C=C(C)C(=O)NC
-1349.27,[NH][C]1NC=CCO1
-1502.58,CCN(C)C=N
-1343.14,C#C[C](C)[N][N][CH2]
-972.64,[CH2]C=C[N]O
-1796.65,CC(O)C(C)CO
-1652.69,C=CC(C)(O)CO
-1726.38,CNCCCC=O
-1718.79,CCC=CCC=O
-1258.28,C=C(C)CO
-1542.99,COCCNC=O
-1342.35,C=COCOC
-1563.68,C#CC(=O)C(C)C
-1603.19,CCC(C=O)=CN
-1380.68,CCC1=NOCO1
-1496.68,COCC[CH][N]O
-1192.32,N=C(N)CCC=O
-1198.02,CCC#CC#N
-1506.3,CCCCC#N
-1574.01,C#CC(N)CCO
-1104.19,CC#CCO
-1618.53,C=C(C)CNC
-1430.2,CNC(=O)C(C)=O
-1586.98,C#CC(C#C)CC
-1648.52,CC=COCCO
-1325.98,C=CC(C)N
-1424.39,C#CC(=C)C(C)=O
-1557.42,CN(C)CCO
-1783.81,COCCCCO
-1424.26,C=CC(=NC)NO
-1703.91,C=CCOC(=C)C
-1402.82,CC#CC(C)O
-1687.56,CCCCOC
-1774.15,C=CC=CCNC
-2049.8,CCC=CCCC
-1542.13,C#CCOC=CC
-1847.41,C=CCCCCO
-2189.55,[CH2]C(C)(C)C(C)C
-1614.9,C=CC(C)C(N)=O
-1524.16,CCOC=CC=O
-1580.34,CC(=NO)C(C)N
-1601.04,COC(=N)N(C)C
-1552.63,C#CC(=C)C(C)O
-1455.92,C=CCC#CC
-1112.08,N#CCCC#N
-1472.09,N#CC=CCC=O
-1611.96,C=CC(=C)CC
-1664.72,C=CCNC(C)=N
-1651.31,COC1CCOC1
-1434.72,CC=CN(O)C=N
-1543.96,C=CC(C)OC
-1757.72,C#CC(C)NCC
-1928.5,CCNCCCN
-1699.95,C=CC=CCOC
-1318.65,C=CCC(N)=O
-1612.57,C#CC(=C)C=CC
-1430.06,NN=C1C=CCO1
-1070.27,C#CC1OC=NO1
-1328.43,CC=CC(=O)C#N
-1556.97,[CH2][N]OCCNC
-1460.93,CCNC(C)=O
-1919.51,C=C(CN)CCC
-1302.59,C[CH][N]OCC#N
-1871.07,CC(N)C(C)(C)O
-1315.13,[CH2]C(C#N)=C[N]O
-1635.59,C=CCOCOC
-1440.53,CC=CC(=N)NO
-1581.78,C[CH][N]NCCO
-1310.73,C=COC(=O)CN
-1482.07,C#CC(O)COC
-1920.96,CN(C)CCCN
-1662.19,O=CCCCCO
-1406.29,C[N][CH]NCC#N
-1756.95,C#CCC(C)NC
-1891.53,C#CCC(C)CC
-1535.52,C#CCOCC=C
-1533.34,CCC=COC=O
-1586.31,C=C(C=O)CNC
-1312.23,O=c1cc[nH]nc1
-1346.69,C=CC#C[CH][N]N
-1361.2,C=CC(=O)[CH][N]O
-1514.71,CCNC(C)=N
-1515.68,CCC(=O)NOC
-1251.81,C#CC(=C)CO
-1604.09,CCC(O)CC#N
-1369.67,CC#CC(=O)CO
-1343.91,C=CC(C)=NN
-1602.95,CC(C)(C#N)CO
-1631.67,CNCC(C)N
-1846.88,C=C(OC)C(C)C
-1706.0,CCC(C)[CH][N]O
-1630.9,CNCCCN
-1317.7,C=CC(=C)C
-1317.94,CC1C=NN=CO1
-1793.06,CCS(=O)(=O)C=O
-1590.29,CN(C)N(C)C=O
-1387.62,CCOC(C)=O
-1919.0,C=C(CC)C(C)N
-1666.22,NCC=COC=O
-862.34,C#CC(N)=O
-1350.25,C=C(CO)OC
-1389.93,CC#CCOC
-1368.87,CC(C)(O)C=O
-1308.78,C=CCNC=O
-1657.07,C=CCC=CC#N
-2051.29,CC(C)CN(C)C
-1986.42,CCCOCCC
-1315.2,C=CN(C=O)N=C
-1724.52,CCC(C=O)NC
-1319.41,O=C1CCC2NC12
-1497.53,C=CC(C=C)=NN
-1611.74,C#CCOC(=N)N
-1058.34,C#CC(=C)C#N
-1851.53,CCC=CCCO
-902.44,CC#CC#N
-1649.25,C=CC(O)CCO
-1809.31,CCCNC(C)=N
-1559.93,C=CC(C)[CH][N]O
-1279.69,COCC#CC#N
-1578.44,C=CC=CCC=O
-1207.59,C#CC(=O)NOC
-1842.96,C=CC(C)OCC
-1726.58,CC(C)NCC=O
-1400.78,CC[CH][N]OC
-1615.42,C=CCCNC
-1324.75,C=C(C#N)CC=O
-1843.61,CC=CCOCC
-1775.04,COCC(C)OC
-1503.0,C=COC=CCO
-1721.01,C=C(C)OCCN
-1598.79,CN=C(NC)OC
-1650.21,CC(=CCO)CO
-1105.28,C[CH][N]OC
-1603.82,CC1=CCC(=O)C1
-1658.34,C#CC(C)(C)C#N
-1910.54,C=CC(C)=CCC
-1298.52,N[N][CH]C#CCO
-1093.99,N#CC#CCC#N
-1261.74,C#C[CH]C=C[N]O
-1362.55,C=C(C)CC#N
-1233.53,C=CCOC=O
-1646.08,COC=C(C)CO
-1480.89,CC#C[CH][N]NC
-1911.52,C=CC(CC)NC
-1854.62,CCC(N)COC
-1419.65,COC=CCN
-1603.13,C1CC2NCC2N1
-1485.21,CNN=C(C)C
-1522.31,C=C(C)C(O)C=O
-1456.9,CC(C)NC=O
-1731.14,NCC1CCOC1
-1499.45,C#CC(C)CC#N
-1664.28,CC(C)CCCN
-1645.08,C=C(C#N)C=CC
-1450.41,C#CC#CCNC
-1268.92,C#CC(C#C)=NO
-1192.89,C#CC(O)CO
-1567.94,CC#CCCC=O
-1485.73,COC[CH][N]OC
-1918.61,CC(C)(C)CC#N
-1439.62,CO[CH]C=C[N]N
-1919.2,C=C(C)C=CCN
-1509.8,CC#CC(=N)NC
-1638.56,CC(N)CCN
-1255.13,C#CC#CCC=O
-1894.96,CC(C)C(C)C
-1245.09,CC(=O)C(C)=O
-1550.44,C=COCCC
-1440.12,C#CC(CN)=NO
-1801.05,CCC(C)(C)C#N
-1524.75,CC=C(C)C(C)N
-1495.81,C#CC(C#N)CC
-1435.8,CCS(=O)(=O)C#N
-1781.68,C[CH][N]NC(C)C
-1695.1,C#CCCC(C)O
-1790.09,C=CC(C)(N)CN
-1421.71,COC(=O)C=CN
-1612.17,C=CC(=O)NCC
-1894.91,CCC(C)CC
-1756.36,C1CC(N2CC2)C1
-1802.0,CCC(C)CC#N
-1760.25,CCCCNC
-1933.09,NCCCCCN
-1429.87,CC(C)=CC=O
-1631.81,C=CC[CH][N]NC
-1839.39,C=CC(C)(C)OC
-1572.15,CC#CC(N)CO
